mail_id,gonderen_ad,konu,govde,kategori,aciliyet,tarih
1384,Anonim,Yanlış ürün: çok büyük ve yakası çok dağınık,çok büyük ve yakası çok dağınık,iade,1,2026-03-19 19:57
1385,Anonim,Beden sorunu: etek kısacık geldi anlatıldığı gibi asla deil,etek kısacık geldi anlatıldığı gibi asla deil,iade,1,2026-03-04 19:57
1386,Anonim,Ürün sorunu: Bu sizce beyaz mı???? İlk aldığım çok güzeldi kayb...,Bu sizce beyaz mı???? İlk aldığım çok güzeldi kaybettim tekrar aldım ama ilk aldığımla uzaktan yakından alakası yok bu nedir allah aşkına sapsarı bir gömlek geldi kalıbı bile aynı değil. Milladan ne zaman bir şeyi tekrar alsam ilkiyle kalitesi bir olmuyor.,teknik,3,2026-04-25 19:57
1387,Kerem Tekin,Kargo şirketi rezalet,"kahve makinesi siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Teşekkürler,
Kerem Tekin
Tel: 05478186990",kargo,3,2026-04-11 10:35
1388,Onur Yıldırım,Kargo durumu hakkında,"Merhaba, 12.04.2026 tarihinde verdiğim SP197736 numaralı siparişimin durumunu öğrenmek istiyorum. Kargo takip linki çalışmıyor. Bilgi verirseniz sevinirim.

--
Onur Yıldırım",kargo,2,2026-04-11 10:35
1389,Anonim,Hatalı ürün: Tişörtte delik vardı,Tişörtte delik vardı,teknik,1,2026-03-13 19:57
1390,Zeynep Şahin,Sipariş takibi,"İyi günler, sipariş ettiğim elektrikli süpürge için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP966785

İyi günler dilerim,
Zeynep Şahin",kargo,2,2026-04-13 10:35
1391,Anonim,Ürün sorunu: ipleri hep sarkmış sanki ütü izi gibi lekeler var,ipleri hep sarkmış sanki ütü izi gibi lekeler var,teknik,2,2026-04-21 19:57
1392,Kerem Tekin,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP297810

Teşekkürler,
Kerem Tekin
Tel: 05501915518

> Kerem Tekin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,4,2026-04-15 10:35
1393,Anonim,Hatalı ürün: uzun süredir favorilerimde bekliyordu en sonunda a...,uzun süredir favorilerimde bekliyordu en sonunda aldim ama çok büyük hayal kırıklığına uğradım. gelen ürünün rengi fotoğraftaki ürünle hiç alakası yok.,teknik,1,2026-03-09 19:57
1394,Mustafa Öztürk,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 459 TL",iade,4,2026-04-01 10:35
1395,İbrahim Kurt,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 799 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

İyi günler dilerim,
İbrahim Kurt",fatura,4,2026-04-05 10:35
1396,Zeynep Şahin,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 1250 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP207798

Saygılarımla,
Zeynep Şahin

----- Önceki Mesaj -----
Merhaba Zeynep Şahin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-03-28 10:35
1397,Anonim,Arıza: tüylenme yaptı daha yıkamaya bile aymamıştım 2. gü...,tüylenme yaptı daha yıkamaya bile aymamıştım 2. gün sanki yıllardır giydiğim bir tişört gibi duruyordu giydiğim için iade de yapamıyorum,teknik,1,2026-03-22 19:57
1398,Anonim,Yanlış ürün: zaten küçük de geldi iade,zaten küçük de geldi iade,iade,1,2026-04-12 19:57
1399,Fatma Kaya,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP534572 Tutar: 7999 TL

Saygılarımla,
Fatma Kaya",kargo,5,2026-04-20 10:35
1400,Anonim,Hatalı ürün: Ayakkabı defolu gibi,Ayakkabı defolu gibi,teknik,1,2026-03-26 19:57
1401,Burak Erdoğan,İade prosedürü hakkında,"Merhaba, SP401036 numaralı siparişimdeki Bluetooth kulaklık ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Saygılarımla,
Burak Erdoğan",iade,2,2026-04-13 10:35
1402,Hüseyin Doğan,İade onayı bekliyorum,"03.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP467121

Teşekkürler,
Hüseyin Doğan
Tel: 05335673599",iade,3,2026-04-02 10:35
1403,Anonim,Yanlış ürün: Beden yanlış geldi Xs istemiştim L göndermişsiniz...,Beden yanlış geldi Xs istemiştim L göndermişsiniz bu sorunun çözülmesini istiyorum,iade,2,2026-03-14 19:57
1404,Anonim,"Ürün sorunu: Eteğin arka ortasındaki kemer yeri kopuk geldi, fa...","Eteğin arka ortasındaki kemer yeri kopuk geldi, fark etmeden etiketini koparıp yıkamıştım, arkasında bir delik var şu an ve ürün kötü dedim diye trendyol yorumumu yayınlamıyor inanılmaz",teknik,1,2026-03-31 19:57
1405,Anonim,Arıza: Ürünün iç etiketi kesilmiş bir halde geldi ayrıca...,"Ürünün iç etiketi kesilmiş bir halde geldi ayrıca kazak daha önce giyilmiş ve yıkanmış gibi bir koku vardı .İlk defa böyle bir şey ile karşılaşıyorum ,bu durum beni çok şaşırttı",teknik,1,2026-03-07 19:57
1406,Hüseyin Doğan,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP526156 Tutar: 3299 TL

Saygılarımla,
Hüseyin Doğan

----- Önceki Mesaj -----
Merhaba Hüseyin Doğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,5,2026-04-15 10:35
1407,Zeynep Şahin,Ürün TEHLİKELİ,"Aldığım saç kurutma makinesi kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

--
Zeynep Şahin",teknik,5,2026-04-19 10:35
1408,Anonim,"Değişim: Beden etiketi yok koparılmış, xl beden istedim,xs...","Beden etiketi yok koparılmış, xl beden istedim,xs gibi bir etek geldi maalesef iade",iade,1,2026-04-17 19:57
1409,Anonim,Arıza: Ürün elime ulaştığında farketmedik ancak eşim bugü...,"Ürün elime ulaştığında farketmedik ancak eşim bugün giydiğinde kol kısmında defolu olduğunu fakettik, defolu ürün gönderilmiş tarafıma",teknik,1,2026-03-01 19:57
1410,Hasan Koç,Sipariş gelmedi,"Merhaba, 15.03.2026 tarihinde sipariş ettiğim blender hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP436653

Saygılarımla,
Hasan Koç",kargo,3,2026-04-06 10:35
1411,Anonim,Beden sorunu: Etek görsel ile alakası yok 30 cm boyu yok bile et...,Etek görsel ile alakası yok 30 cm boyu yok bile eteğin işcilik yok,iade,1,2026-03-11 19:57
1412,Anonim,İade talebi: Biri büyük biri küçük bir de. İade ettim.,Biri büyük biri küçük bir de. İade ettim.,iade,1,2026-04-01 19:57
1413,Esra Acar,Sipariş gelmedi,"Merhaba, 30.03.2026 tarihinde sipariş ettiğim elektrikli süpürge hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP769975

--
Esra Acar

> Esra Acar şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-03-31 10:35
1414,Anonim,Hatalı ürün: görseldeki gibi değildi gri renkdi,görseldeki gibi değildi gri renkdi,teknik,1,2026-04-19 19:57
1415,Anonim,Yanlış ürün: xs istemedim s istedim ya bu ne küçücük,xs istemedim s istedim ya bu ne küçücük,iade,1,2026-04-13 19:57
1416,Burak Erdoğan,Kargo şirketi rezalet,"elektrikli süpürge siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

> Burak Erdoğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,4,2026-04-20 10:35
1417,Hüseyin Doğan,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. ütü modeli kalitesizmiş. Param iade edilsin.

Teşekkürler,
Hüseyin Doğan
Tel: 05572459332",teknik,4,2026-04-03 10:35
1418,Hüseyin Doğan,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP335552 Tutar: 799 TL

Saygılarımla,
Hüseyin Doğan

> Hüseyin Doğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,5,2026-04-08 10:35
1419,Anonim,Yanlış ürün: 163 53-54 beden bilgilerim 36 beden aldım çok bol...,163 53-54 beden bilgilerim 36 beden aldım çok bol durdu beğenmedim 34 beden almaliymisim oda büyük gelir mi bilmiyorum,iade,1,2026-04-11 19:57
1420,Anonim,Arıza: çok beğenerek almıştım ama defosu var bu biraz üzd...,çok beğenerek almıştım ama defosu var bu biraz üzdü maalesef,teknik,1,2026-03-17 19:57
1421,Anonim,Beden sorunu: Ürünü XXS sipariş vermiştim satıcıya da XXS gönder...,Ürünü XXS sipariş vermiştim satıcıya da XXS göndermesini rica etmiştim ama XS gönderilmiş iade kodu oluşturdum tekrar sipariş vereceğim ama bu sefer lütfen XXS gelsin,iade,1,2026-03-13 19:57
1422,Anonim,"Hatalı ürün: Ürünün yıkandıktan sonraki halini koyuyorum, almay...","Ürünün yıkandıktan sonraki halini koyuyorum, almayın bence paranıza yazık. Büzük büzük dar bir gömlek haline geldi. Normalde large beden giyerim xl almıştım, bu kadar çekmesiyle zor giyilir.",teknik,1,2026-03-19 19:57
1423,Anonim,Değişim: Gözüktüğü gibi uzun değil baya büyük almştm,Gözüktüğü gibi uzun değil baya büyük almştm,iade,1,2026-04-20 19:57
1424,Mehmet Demir,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP776364

Teşekkürler,
Mehmet Demir
Tel: 05558221845

----- Önceki Mesaj -----
Merhaba Mehmet Demir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-24 10:35
1425,Anonim,Kalite şikayeti: Çok kötü hiç rahat değil,Çok kötü hiç rahat değil,teknik,1,2026-03-01 19:57
1426,Mehmet Demir,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 299 TL

Teşekkürler,
Mehmet Demir
Tel: 05488202195",iade,5,2026-04-05 10:35
1427,Anonim,Beden sorunu: istediğim ürün gelmedi hayal kırıklığı,istediğim ürün gelmedi hayal kırıklığı,iade,1,2026-04-10 19:57
1428,Anonim,Arıza: Aşırı ince. Asla düzgün durmuyor. Kırış kırış,Aşırı ince. Asla düzgün durmuyor. Kırış kırış,teknik,1,2026-03-28 19:57
1429,Anonim,Yanlış ürün: Şaka yapıyorsunuz herhalde gönderilen etekle fotoğ...,Şaka yapıyorsunuz herhalde gönderilen etekle fotoğraftaki eteğin alakası yok,iade,1,2026-04-10 19:57
1430,Ahmet Çelik,Kargo şirketi rezalet,"spor ayakkabı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!",kargo,3,2026-04-05 10:35
1431,Anonim,Ürün sorunu: İlk yıkamamda kendiliğinden sökülmeye başladı 👎,İlk yıkamamda kendiliğinden sökülmeye başladı 👎,teknik,1,2026-04-27 19:57
1432,Anonim,Ürün sorunu: Tişörtte hafif buruşukluklar var dikişten dolayı o...,Tişörtte hafif buruşukluklar var dikişten dolayı o pek hoşuma gitmedi.,teknik,1,2026-03-27 19:57
1433,Onur Yıldırım,Fatura talebi,"Merhaba, SP317782 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?

Teşekkürler,
Onur Yıldırım
Tel: 05371045936

----- Önceki Mesaj -----
Merhaba Onur Yıldırım,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,1,2026-03-29 10:35
1434,Hasan Koç,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 149 TL

Teşekkürler,
Hasan Koç
Tel: 05358719145",iade,4,2026-04-14 10:35
1435,Anonim,İade talebi: güzel bir ürün ama en küçük bedenini almama rağmen...,güzel bir ürün ama en küçük bedenini almama rağmen boyu çok uzun kalıpları çok geniş kendi bedeninizden küçük olanları alın kumaşı fln iyi yazlık,iade,1,2026-03-23 19:57
1436,Anonim,Yanlış ürün: Cok kotu bir kalitesi var((((bu ne kumaş(((((cok k...,Cok kotu bir kalitesi var((((bu ne kumaş(((((cok kotu bir kumas(((iade etmek istiyorum!!!,iade,1,2026-03-22 19:57
1437,Anonim,Ürün sorunu: Dikişleri o kadar kötü ki çok kalitesiz duruyor. A...,Dikişleri o kadar kötü ki çok kalitesiz duruyor. Ayrıca yırtmaç çevresinde dikiş yok.,teknik,1,2026-03-30 19:57
1438,Hasan Koç,Ürün beğenilmedi,"İyi günler, aldığım spor ayakkabı beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

--
Hasan Koç

----- Önceki Mesaj -----
Merhaba Hasan Koç,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,1,2026-04-18 10:35
1439,Anonim,Hatalı ürün: Sanki çok giyilmiş ve yıpranmış gibi duruyor,Sanki çok giyilmiş ve yıpranmış gibi duruyor,teknik,1,2026-03-23 19:57
1440,Onur Yıldırım,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP533321 Tutar: 799 TL",kargo,5,2026-04-21 10:35
1441,Anonim,Ürün sorunu: Hayal kırıklığı. Çok çok ince ve kalitesiz ürün.,Hayal kırıklığı. Çok çok ince ve kalitesiz ürün.,teknik,1,2026-04-02 19:57
1442,Anonim,Hatalı ürün: ürünün çoğu yerinde dikiş eksiklikleri var fırfırl...,ürünün çoğu yerinde dikiş eksiklikleri var fırfırlı yerlerinde bazı yerler sökük büyük bi hevesle aldım ama hüsranla sonuçlandı ve her yerinde ipler çıkmış,teknik,2,2026-03-10 19:57
1443,Anonim,Kalite şikayeti: Cekete asla benzemiyor gömlek gibi incecik ve form...,Cekete asla benzemiyor gömlek gibi incecik ve formu yok,teknik,1,2026-03-29 19:57
1444,Anonim,Ürün sorunu: defolu geldi kol dikişleri sökük,defolu geldi kol dikişleri sökük,teknik,1,2026-04-25 19:57
1445,Anonim,Ürün sorunu: Ürün defolu geldi lütfen ürünleri gönderirken dikk...,Ürün defolu geldi lütfen ürünleri gönderirken dikkatli olunnn,teknik,1,2026-03-25 19:57
1446,Anonim,Ürün sorunu: Ürün güzel fakat kullanılmış ve lekeli geldi iade...,Ürün güzel fakat kullanılmış ve lekeli geldi iade malesef dikkat edilmesi gerekirdi. Hepimizin vakti kıymetli ancak iade ile de ayrıca uğraşmak zorunda olmamız can sıkıcı,teknik,2,2026-03-22 19:57
1447,Anonim,"Ürün sorunu: Çok beğenmedim ya kaliteli değil sert kumaş,ince i...","Çok beğenmedim ya kaliteli değil sert kumaş,ince iç gösterir",teknik,1,2026-03-02 19:57
1448,Anonim,"İade talebi: duruşuda biraz kaba,kol boyu kısa geldi iade","duruşuda biraz kaba,kol boyu kısa geldi iade",iade,1,2026-02-27 19:57
1449,Anonim,Kalite şikayeti: Ürün güzel olsa da hem lekeli hem yırtık gönderild...,Ürün güzel olsa da hem lekeli hem yırtık gönderildi. Malesef iade edeceğim,teknik,2,2026-04-24 19:57
1450,Onur Yıldırım,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Saygılarımla,
Onur Yıldırım",iade,3,2026-03-28 10:35
1451,Elif Arslan,Kargo şirketi rezalet,"kazak siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

İyi günler dilerim,
Elif Arslan",kargo,4,2026-04-25 10:35
1452,Mustafa Öztürk,Geç teslimat,"Siparişim SP585100 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

--
Mustafa Öztürk

----- Önceki Mesaj -----
Merhaba Mustafa Öztürk,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-25 10:35
1453,Hasan Koç,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 2450 TL

Teşekkürler,
Hasan Koç
Tel: 05369595744

----- Önceki Mesaj -----
Merhaba Hasan Koç,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-04-14 10:35
1454,Elif Arslan,Sipariş gelmedi,"Merhaba, 26.03.2026 tarihinde sipariş ettiğim elektrikli süpürge hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP629959

İyi günler dilerim,
Elif Arslan",kargo,3,2026-04-27 10:35
1455,Elif Arslan,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 149 TL

Teşekkürler,
Elif Arslan
Tel: 05383088344",iade,5,2026-03-30 10:35
1456,Anonim,Arıza: Yeni aldığım bi ürün ve ilk giymemde bu şekilde ip...,Yeni aldığım bi ürün ve ilk giymemde bu şekilde ipler çıktı 350 küsür fiyat almayı biliyorsunuz ama ürününüz aşırı kalitesiz çıktı,teknik,1,2026-03-04 19:57
1457,Anonim,Beden sorunu: Etikette S beden yazan tişörtün XXL ölçüsünde olma...,Etikette S beden yazan tişörtün XXL ölçüsünde olması şoku… çuval alıp giyinelim daha iyi.,iade,1,2026-03-19 19:57
1458,Anonim,Değişim: Kumaşı bi garip tay tüyü koltuk gibi nasıl yazlık...,Kumaşı bi garip tay tüyü koltuk gibi nasıl yazlık ürün ben anlamadım. İade edicem,iade,1,2026-03-22 19:57
1459,Anonim,Arıza: naylon gibi hoş değil,naylon gibi hoş değil,teknik,1,2026-04-02 19:57
1460,Anonim,Ürün sorunu: Yani kumaş alsam ben bile dikerim hayatımda böyle...,Yani kumaş alsam ben bile dikerim hayatımda böyle saçma bi etek görmedim dalga geçer gibi dikişleri falan memnun kalanlara şaşkınım gerçekten olur mu olmaz mı diye denemicem bile perde giysem daha iyi bu ne ya,teknik,1,2026-04-01 19:57
